Wavelength (m),T = 273 K,T = 400 K,T = 600 K,T = 800 K,T = 1000 K,T = 1200 K,T = 1400 K,T = 1600 K,T = 1800 K,T = 2000 K,T = 2200 K,T = 2400 K,T = 2600 K,T = 2800 K,T = 3000 K
9.435135135135136e-06,0.9264115347995862,0.9885568877098867,0.6687747183540813,0.39227168685409075,0.23361159068931747,0.1450988809402313,0.09409913294067876,0.06343727527488073,0.0442274270035125,0.03174048963610366,0.0233545407212421,0.017560158079879245,0.01345570071596815,0.010483177837185258,0.008288709721194462
9.445045045045046e-06,0.9278440458561985,0.988244805277723,0.667694641336064,0.39139138679552365,0.23300103397055114,0.14468436024322692,0.09381405860104788,0.06323689052149518,0.0440832709328621,0.031634470953500575,0.02327498317367327,0.01749936340184011,0.013408479702129857,0.010445960972618297,0.008258988703003428
9.454954954954956e-06,0.9292715260093449,0.9879290507212206,0.666615656153727,0.3905132187474992,0.23239235286800092,0.14427127299034034,0.09353004381620014,0.06303728792960289,0.04393969793451842,0.031528892882598095,0.023195763426995468,0.017438831384972677,0.013361465667276784,0.010408909233333775,0.008229400932824153
9.464864864864866e-06,0.9306939725943495,0.9876096443785266,0.6655377684134733,0.38963717855444663,0.23178554120127792,0.14385961353260537,0.09324708399441002,0.06283846389996992,0.04379670521108209,0.0314237532432376,0.023116879769444036,0.017378560672717758,0.01331465752566495,0.010372021741812171,0.00819994569469141
9.474774774774776e-06,0.9321113830618358,0.9872866065262457,0.6644609836548432,0.3887632620541401,0.23118059280837733,0.14344937624483745,0.09296517456617111,0.06264041485219499,0.04365428998055682,0.03131904986770533,0.023038330499292964,0.017318549916642025,0.013268054198166606,0.01033529762595733,0.008170622277117377
9.484684684684685e-06,0.933523754977041,0.9869599573793589,0.6633853073510195,0.38789146507791117,0.23057750154565218,0.14304055552554346,0.09268431098408442,0.06244313722460127,0.04351244947625267,0.031214780600651647,0.022960113924789388,0.017258797776383783,0.013221654612223488,0.010298736019057501,0.008141429973059134
9.494594594594595e-06,0.9349310860190931,0.9866297170911014,0.662310744909309,0.38702178345085864,0.2299762612878087,0.14263314579682432,0.0924044887227445,0.062246627474128846,0.04337118094669107,0.031110943299012143,0.022882228364086918,0.017199302919597582,0.013175457701802838,0.010262336059747891,0.008112368079887279
9.504504504504505e-06,0.936333373980303,0.9862959057528774,0.661237301671688,0.38615421299202324,0.22937686592788534,0.1422271415042788,0.09212570327862331,0.06205088207622753,0.04323048165551343,0.031007535831928605,0.022804672145179835,0.017140064021899677,0.013129462407350979,0.010226096891973284,0.008083435899354811
9.514414414414415e-06,0.9377306167654654,0.9859585433942005,0.660164982915229,0.3852887495145945,0.2287793093772443,0.14182253711691087,0.091847950169961,0.06185589752474941,0.043090348881387526,0.030904556080670716,0.02272744360583848,0.017081079766814677,0.013083667675749247,0.010190017664950136,0.008054632737565426
9.524324324324325e-06,0.9391228123911499,0.9856176499825515,0.6590937938526332,0.38442538882609856,0.22818358556554974,0.1414193271270315,0.09157122493665017,0.06166167033184488,0.04295077991791488,0.03080200193855811,0.022650541093544665,0.01702234884572125,0.013038072460269199,0.010154097533130594,0.008025957904943223
9.534234234234235e-06,0.9405099589849795,0.9852732454233488,0.6580237396326962,0.3835641267285898,0.22758968844075508,0.14101750605016747,0.09129552314012744,0.061468197027854866,0.04281177207353933,0.030699871310883683,0.02257396296542706,0.01696386995780005,0.012992675720528963,0.010118335656164868,0.007997410716201773
9.544144144144145e-06,0.9418920547849475,0.9849253495598401,0.6569548253408044,0.38270495901883733,0.22699761196908305,0.14061706842496147,0.09102084036325998,0.061275474161208696,0.04267332267145614,0.03059816211483638,0.02249770758819761,0.016905641809979832,0.012947476422449436,0.01008273119886581,0.007968990490313702
9.554054054054054e-06,0.9432690981387237,0.9845739821730378,0.6558870559993983,0.3818478814884972,0.22640735013501434,0.14021800881308927,0.09074717221023657,0.0610834982983183,0.04253542904952255,0.030496872279426403,0.02242177333808875,0.016847663116885535,0.012902473538210491,0.010047283331171756,0.007940696550480759
9.563963963963964e-06,0.9446410875029312,0.98421916298164,0.6548204365684679,0.38099288992431984,0.225818896941262,0.13982032179915435,0.09047451430645756,0.060892266023477,0.04239808856016608,0.03039599974540795,0.022346158600789992,0.016789932600786976,0.012857666046208456,0.010011991228112138,0.007912528224103522
9.573873873873874e-06,0.9460080214424641,0.9838609116419684,0.6537549719460105,0.38013998010831157,0.2252322464087605,0.13942400199059785,0.09020286229842243,0.06070177393875486,0.042261298570297014,0.03029554246520533,0.022270861771385934,0.016732448991545947,0.012813052931013048,0.009976854069770313,0.007884484842752294
9.583783783783784e-06,0.947369898629778,0.9834992477479185,0.6526906669684992,0.3792891478179233,0.2246473925766406,0.13902904401760924,0.0899322118536281,0.06051201866389729,0.04212505646121939,0.030195498402837938,0.02219588125429497,0.016675211026566265,0.012768633183325275,0.009941871041249764,0.007856565742137039
9.593693693693694e-06,0.9487267178442029,0.9831341908308627,0.6516275264113693,0.378440388826214,0.2240643295022112,0.13863544253302593,0.08966255866045184,0.06032299683622472,0.041989359628542784,0.030095865533847035,0.022121215463206764,0.0166182174507426,0.012724405799934557,0.009907041332638346,0.007828770262078738
9.603603603603605e-06,0.9500784779712651,0.982765760359621,0.6505655549894707,0.3775936989020429,0.22348305126093843,0.1382431922122516,0.08939389842805033,0.06013470511052943,0.04185420548209542,0.029996641845221227,0.02204686282102208,0.01656146701640973,0.01268036978367844,0.009872364138973789,0.007801097746479953
9.613513513513515e-06,0.9514251780019437,0.9823939757404093,0.6495047573575266,0.3767490738102303,0.2229035519464314,0.13785228775314937,0.08912622688624937,0.059947140158978646,0.041719591445836195,0.029897825335324677,0.02197282175979205,0.016504958483292545,0.01263652414340014,0.009837838660209191,0.007773547543296644
9.623423423423425e-06,0.9527668170320394,0.9820188563167689,0.6484451381105908,0.3759065093117298,0.22232582567041284,0.137462723875962,0.08885953978543822,0.059760298671011756,0.04158551495777006,0.029799414013823987,0.02189909072065852,0.016448690618457232,0.012592867893907001,0.009803464101179023,0.007746119004508744
9.633333333333335e-06,0.9541033942614534,0.9816404213695233,0.6473867017845178,0.3750660011637978,0.22174986656270004,0.13707449532321428,0.08859383289646368,0.0595741773532444,0.04145197346986148,0.02970140590161625,0.02182566815379356,0.016392662196260822,0.01254940005593108,0.009769239671565243,0.00771881148609297
9.643243243243245e-06,0.9554349089934837,0.9812586901167548,0.6463294528563922,0.3742275451201608,0.22117566877118547,0.13668759685962012,0.08832910201052338,0.05938877292936631,0.04131896444794941,0.029603799030758236,0.021752552518341323,0.016336871998303155,0.01250611965608753,0.009735164585863501,0.007691624347993883
9.653153153153155e-06,0.9567613606341854,0.9808736817137282,0.6452733957450003,0.3733911369311778,0.22060322646180966,0.1363020232719952,0.08806534293906296,0.059204082140048776,0.04118648537166265,0.0295065914443949,0.021679742282358267,0.016281318813377885,0.012463025726835117,0.009701238063349816,0.007664556954096479
9.663063063063064e-06,0.9580827486916492,0.9804854152529009,0.6442185348112852,0.3725567723440096,0.2200325338185417,0.13591776936916142,0.08780255151366985,0.059020101742841356,0.0410545337343359,0.029409781196689563,0.021607235922755343,0.0162260014374243,0.01242011730643555,0.009667459328047624,0.007637608672198392
9.672972972972974e-06,0.9593990727753245,0.9800939097638403,0.6431648743587365,0.3717244471027651,0.21946358504335414,0.13553482998186098,0.08754072358597043,0.05883682851208105,0.04092310704292734,0.029313366352753403,0.021535031925240363,0.016170918673479473,0.01237739343891484,0.009633827608694561,0.007610778873982572
9.682882882882884e-06,0.9607103325953424,0.9796991842132038,0.6421124186339059,0.37089415694867983,0.21889637435620138,0.13515319996266215,0.0872798550275246,0.05865425923879235,0.040792202817934275,0.029217344988576362,0.021463128784260238,0.016116069331631414,0.012334853174023566,0.009600342138710504,0.007584066934990035
9.692792792792794e-06,0.9620165279618443,0.9793012575047387,0.6410611718267868,0.3700658976202486,0.21833089599498798,0.1347728741858649,0.08701994172972825,0.058472390730594265,0.040661818593311846,0.029121715190958332,0.021391525002943307,0.01606145222897081,0.012292495567197909,0.0095670021561645,0.0075574722345927966
9.702702702702704e-06,0.9633176587842825,0.9789001484792271,0.6400111380712851,0.36923966485340787,0.21776714421555102,0.1343938475474241,0.0867609796037048,0.05829121981160427,0.04053195191639109,0.029026475057440843,0.021320219093044247,0.016007066189545546,0.01225031967952085,0.00953380690374337,0.007530994155967399
9.712612612612614e-06,0.9646137250707683,0.9784958759144761,0.6389623214456285,0.3684154543816693,0.2172051132916357,0.13401611496484483,0.08650296458020663,0.05811074332234369,0.04040260034779775,0.028931622696238075,0.02124920957488573,0.015952910044313196,0.01220832457768418,0.00950075562871913,0.00750463208606785
9.722522522522523e-06,0.9659047269273756,0.9780884585252819,0.6379147259728162,0.3675932619362734,0.216644797514857,0.1336396713771015,0.08624589260951358,0.05793095811964654,0.040273761461370836,0.028837156226171074,0.02117849497730441,0.015898982631095383,0.012166509333950222,0.009467847582917894,0.007478385415599867
9.732432432432433e-06,0.9671906645574917,0.9776779149634379,0.6368683556210305,0.3667730832463537,0.21608619119469358,0.13326451174454643,0.08598975966133315,0.05775186107656276,0.04014543284408418,0.028743073776598568,0.021108073837594617,0.01584528279453218,0.012124873026114081,0.009435082022688496,0.007452253538994252
9.742342342342343e-06,0.9684715382611166,0.9772642638177117,0.6358232143040632,0.36595491403905867,0.21552928865844134,0.1328906310488172,0.08573456172469668,0.057573449082269454,0.04001761209596546,0.02864937348735338,0.021037944701453287,0.01579180938603702,0.01208341473746583,0.00940245820887126,0.007426235854380979
9.752252252252253e-06,0.9697473484342192,0.9768475236138161,0.6347793058817591,0.3651387500397254,0.21497408425120412,0.13251802429275836,0.08548029480786648,0.05739571904197602,0.0398902968300169,0.028556053508672685,0.020968106122925694,0.01573856126375016,0.012042133556753775,0.009369975406767012,0.00740033176356376
9.762162162162163e-06,0.9710180955680717,0.9764277128144329,0.6337366341603947,0.3643245869720066,0.21442057233584721,0.13214668650032,0.08522695493822831,0.057218667876834634,0.03976348467213841,0.028463112001135823,0.02089855666435132,0.015685537292496138,0.012001028578147232,0.009337632886106619,0.007374540671994406
9.772072072072073e-06,0.9722837802485451,0.9760048498191654,0.6326952028931402,0.36351242055801886,0.21386874729298652,0.13177661271647764,0.08497453816220119,0.05704229252384829,0.03963717326104762,0.02837054713559659,0.020829294896309143,0.01563273634373752,0.011960098901200093,0.009305429921020637,0.007348861988747103
9.781981981981983e-06,0.9735444031555051,0.9755789529645911,0.6316550157804312,0.36270224651847904,0.213318603520952,0.13140779800714145,0.08472304054513248,0.05686658993578057,0.039511360248203335,0.02827835709312014,0.02076031939756494,0.015580157295531923,0.011919343630813874,0.00927336579000883,0.007323295126493758
9.791891891891892e-06,0.9747999650620969,0.9751500405242104,0.6306160764703965,0.3618940605728546,0.2127701354357606,0.13104023745907076,0.08447245817120236,0.056691557081068024,0.039386043297729385,0.028186540064918015,0.020691628755018388,0.015527799032488096,0.011878761877202243,0.009241439775910658,0.0072978395014788875
9.801801801801802e-06,0.9760504668341214,0.9747181307084724,0.6295783885592893,0.36108785843948604,0.21222333747108413,0.1306739261797864,0.08422278714333112,0.056517190943727556,0.03926122008633608,0.028095094252284084,0.0206232215636497,0.015475660445721665,0.011838352755855151,0.00920965116587518,0.007272494533494757
9.811711711711712e-06,0.9772959094293704,0.9742832416647821,0.6285419555918454,0.36028363583573325,0.2116782040782288,0.1303088592974785,0.08397402358307604,0.05634348852327087,0.03913688830324614,0.028004017866531953,0.020555096426467783,0.015423740432813478,0.011798115387502575,0.009177999251331883,0.00724725964585678
9.821621621621622e-06,0.9785362938969405,0.9738453914774962,0.6275067810617276,0.35948138847810684,0.21113472972609684,0.12994503196092994,0.08372616363053917,0.05617044683461445,0.03901304565011752,0.027913309128931234,0.020487251954457927,0.015372037897765712,0.011758048898079932,0.009146483327961093,0.00722213426537932
9.831531531531532e-06,0.9797716213766205,0.973404598167964,0.626472868411906,0.35868111208240044,0.21059290890115953,0.12958243933941857,0.08347920344427216,0.05599806290799292,0.03888968984096997,0.027822966270645944,0.020419686766530488,0.015320551750959943,0.011718152418693095,0.009115102695665367,0.007197117822351582
9.841441441441442e-06,0.9810018930982295,0.9729608796944805,0.6254402210350543,0.35788280236382297,0.21005273610742578,0.12922107662263846,0.08323313920117795,0.055826333788871634,0.038766818602110724,0.027732987532671255,0.02035239948947018,0.015269280909114625,0.011678425085582924,0.009083856658540368,0.007172209750513286
9.851351351351351e-06,0.9822271103809295,0.9725142539523659,0.6244088422739484,0.35708645503711883,0.2095142058664159,0.12886093902061235,0.08298796709641867,0.05565525653786076,0.038644429672057876,0.027643371165772868,0.02028538875788399,0.015218224295243965,0.011638866040091175,0.009052744524846253,0.007147409487031086
9.861261261261263e-06,0.9834472746326427,0.9720647387739446,0.6233787354218692,0.35629206581671663,0.20897731271712303,0.12850202176360354,0.08274368334332288,0.05548482823062869,0.03852252080146924,0.027554115430425467,0.020218653214151977,0.01516738083861516,0.011599474428626556,0.0090217656069795,0.007122716472474834
9.871171171171173e-06,0.9846623873493525,0.9716123519285884,0.6223499037229759,0.35549963041683025,0.2084420512159909,0.12814432010203414,0.08250028417328908,0.0553150459578173,0.03840108975307014,0.027465218596751866,0.02015219150837644,0.015116749474708658,0.011560249402630235,0.008990919221444751,0.007098130150794125
9.881081081081083e-06,0.9858724501144831,0.9711571111227142,0.6213223503726986,0.35470914455160096,0.20790841593687626,0.12778782930639873,0.08225776583569411,0.05514590682495579,0.03828013430157794,0.027376678944462447,0.020086002298332458,0.015066329145176187,0.011521190118542165,0.008960204688826688,0.007073649969295471
